"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 16:40:00,1.22 GiB,1.26 GiB,852 MiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:40:15,876 MiB,1.37 GiB,981 MiB,710 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:40:30,1.25 GiB,742 MiB,1.06 GiB,820 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:40:45,1.19 GiB,1.39 GiB,956 MiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:41:00,863 MiB,856 MiB,1.11 GiB,781 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:41:15,1.37 GiB,1.02 GiB,1.31 GiB,934 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:41:30,1.01 GiB,1.24 GiB,722 MiB,1.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:41:45,884 MiB,765 MiB,1.02 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:42:00,1.33 GiB,1.01 GiB,1.21 GiB,745 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:42:15,1.05 GiB,1.36 GiB,807 MiB,1.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:42:30,1.51 GiB,972 MiB,1.18 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:42:45,1.43 GiB,1.42 GiB,812 MiB,976 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:43:00,821 MiB,836 MiB,996 MiB,1.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:43:15,1009 MiB,1.01 GiB,1.14 GiB,1.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:43:30,1.33 GiB,1.11 GiB,1.25 GiB,1.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:43:45,1.13 GiB,725 MiB,778 MiB,890 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 16:44:00,1.53 GiB,855 MiB,889 MiB,1003 MiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
