"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 11:28:00,1.96 GiB,2.21 GiB,2.42 GiB,2.41 GiB,1.87 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:28:20,1.96 GiB,2.39 GiB,1.81 GiB,1.80 GiB,2.03 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:28:40,1.91 GiB,1.78 GiB,1.95 GiB,1.94 GiB,2.18 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:29:00,2.19 GiB,2.19 GiB,2.32 GiB,2.32 GiB,1.74 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:29:20,2.18 GiB,2.35 GiB,2.47 GiB,2.46 GiB,1.88 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:29:40,2.11 GiB,1.74 GiB,1.81 GiB,1.81 GiB,2.03 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:30:00,2.41 GiB,2.32 GiB,2.41 GiB,2.39 GiB,1.76 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:30:20,2.48 GiB,1.99 GiB,1.98 GiB,2.01 GiB,2.10 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:30:40,2.43 GiB,2.18 GiB,2.12 GiB,2.16 GiB,2.24 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:31:00,1.96 GiB,1.79 GiB,1.71 GiB,1.77 GiB,1.84 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:31:20,1.98 GiB,2.03 GiB,1.90 GiB,1.96 GiB,2.00 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:31:40,1.95 GiB,2.23 GiB,2.11 GiB,2.16 GiB,2.18 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:32:00,2.25 GiB,2.04 GiB,1.90 GiB,1.95 GiB,1.91 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:32:20,2.34 GiB,2.35 GiB,2.17 GiB,2.22 GiB,2.11 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:32:40,2.31 GiB,1.74 GiB,2.35 GiB,2.41 GiB,2.28 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:33:00,2.51 GiB,2.19 GiB,1.95 GiB,2.00 GiB,1.88 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:33:20,1.76 GiB,1.71 GiB,2.27 GiB,2.31 GiB,2.18 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:33:40,1.93 GiB,2.14 GiB,1.85 GiB,1.90 GiB,2.49 GiB,2.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:34:00,2.34 GiB,2.09 GiB,1.75 GiB,1.79 GiB,2.24 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:34:20,2.41 GiB,2.28 GiB,1.94 GiB,1.99 GiB,2.42 GiB,2.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:34:40,2.40 GiB,1.73 GiB,2.13 GiB,2.18 GiB,1.79 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:35:00,1.95 GiB,2.17 GiB,1.76 GiB,1.82 GiB,2.18 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:35:20,1.96 GiB,1.74 GiB,2.08 GiB,2.13 GiB,2.47 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:35:40,1.95 GiB,1.98 GiB,2.27 GiB,2.32 GiB,1.85 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:36:00,2.23 GiB,2.38 GiB,1.85 GiB,1.90 GiB,2.20 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:36:20,2.19 GiB,1.78 GiB,1.99 GiB,2.04 GiB,2.35 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:36:40,2.19 GiB,2.05 GiB,2.22 GiB,2.27 GiB,1.76 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:37:00,1.97 GiB,1.71 GiB,1.88 GiB,1.92 GiB,2.17 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:37:20,2.17 GiB,1.94 GiB,2.07 GiB,2.11 GiB,2.34 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:37:40,2.40 GiB,2.18 GiB,2.30 GiB,2.34 GiB,1.75 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:38:00,1.89 GiB,1.97 GiB,2.03 GiB,2.06 GiB,2.24 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:38:20,1.98 GiB,2.29 GiB,2.31 GiB,2.35 GiB,2.48 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:38:40,1.97 GiB,1.70 GiB,2.49 GiB,1.73 GiB,1.85 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:39:00,2.26 GiB,2.40 GiB,2.29 GiB,2.35 GiB,2.44 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:39:20,2.32 GiB,1.79 GiB,2.48 GiB,1.74 GiB,1.81 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:39:40,2.45 GiB,2.20 GiB,2.06 GiB,2.11 GiB,2.09 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:40:00,2.10 GiB,2.04 GiB,1.85 GiB,1.91 GiB,1.78 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:40:20,2.20 GiB,1.63 GiB,2.20 GiB,2.28 GiB,2.09 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:40:40,2.26 GiB,2.14 GiB,1.87 GiB,1.94 GiB,2.47 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:41:00,2.55 GiB,1.80 GiB,2.30 GiB,2.37 GiB,2.05 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:41:20,2.54 GiB,2.04 GiB,2.49 GiB,1.77 GiB,2.21 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:41:40,2.55 GiB,2.23 GiB,1.84 GiB,1.91 GiB,2.36 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:42:00,2.16 GiB,2.01 GiB,2.42 GiB,2.51 GiB,2.07 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:42:20,2.13 GiB,2.25 GiB,1.82 GiB,1.91 GiB,2.23 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:42:40,2.23 GiB,1.64 GiB,2.00 GiB,2.10 GiB,2.40 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:43:00,1.94 GiB,2.09 GiB,2.40 GiB,2.51 GiB,1.98 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:43:20,2.21 GiB,2.32 GiB,1.79 GiB,1.90 GiB,2.14 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:43:40,2.32 GiB,1.91 GiB,2.18 GiB,2.28 GiB,2.48 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:44:00,1.77 GiB,2.42 GiB,1.84 GiB,1.98 GiB,2.12 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:44:20,1.80 GiB,1.93 GiB,2.15 GiB,2.28 GiB,2.41 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:44:40,1.85 GiB,2.21 GiB,2.38 GiB,2.51 GiB,1.83 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:45:00,2.15 GiB,1.88 GiB,2.02 GiB,2.14 GiB,2.26 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:45:20,2.25 GiB,2.16 GiB,2.29 GiB,2.41 GiB,2.46 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:45:40,2.25 GiB,1.64 GiB,2.53 GiB,1.85 GiB,1.86 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:46:00,1.85 GiB,2.07 GiB,2.16 GiB,2.29 GiB,2.27 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:46:20,1.97 GiB,2.40 GiB,2.43 GiB,1.74 GiB,2.48 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:46:40,2.11 GiB,2.23 GiB,2.22 GiB,2.32 GiB,2.18 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:47:00,2.53 GiB,2.06 GiB,2.04 GiB,2.16 GiB,1.90 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:47:20,1.84 GiB,2.41 GiB,2.39 GiB,2.47 GiB,2.14 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:47:40,1.94 GiB,1.89 GiB,1.79 GiB,1.92 GiB,2.33 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:48:00,2.19 GiB,1.65 GiB,2.34 GiB,2.45 GiB,2.03 GiB,2.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:48:20,2.13 GiB,2.04 GiB,1.86 GiB,1.99 GiB,2.33 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:48:40,2.37 GiB,2.28 GiB,2.10 GiB,2.19 GiB,2.52 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:49:00,2.38 GiB,2.01 GiB,1.85 GiB,1.98 GiB,2.21 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:49:20,2.42 GiB,2.24 GiB,2.04 GiB,2.17 GiB,2.37 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:49:40,2.56 GiB,1.75 GiB,2.33 GiB,2.46 GiB,1.79 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:50:00,2.08 GiB,2.29 GiB,2.04 GiB,2.13 GiB,2.23 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:50:20,2.19 GiB,1.77 GiB,2.31 GiB,2.42 GiB,2.46 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:50:40,2.18 GiB,1.96 GiB,2.46 GiB,1.76 GiB,1.82 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:51:00,2.48 GiB,2.39 GiB,2.06 GiB,2.17 GiB,2.21 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:51:20,2.56 GiB,1.98 GiB,2.44 GiB,2.54 GiB,1.77 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:51:40,1.93 GiB,1.80 GiB,2.20 GiB,2.31 GiB,2.19 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:52:00,2.27 GiB,2.34 GiB,1.93 GiB,2.03 GiB,1.82 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:52:20,2.34 GiB,1.87 GiB,2.20 GiB,2.31 GiB,2.05 GiB,2.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:52:40,2.40 GiB,2.28 GiB,1.77 GiB,1.88 GiB,2.39 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:53:00,1.98 GiB,2.05 GiB,2.33 GiB,2.48 GiB,2.11 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:53:20,1.92 GiB,2.24 GiB,2.47 GiB,1.83 GiB,2.25 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:53:40,1.97 GiB,2.43 GiB,1.87 GiB,2.02 GiB,2.42 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:54:00,1.93 GiB,2.11 GiB,2.30 GiB,2.48 GiB,2.02 GiB,2.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:54:20,2.12 GiB,2.30 GiB,2.44 GiB,1.82 GiB,2.16 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:54:40,2.32 GiB,2.44 GiB,1.79 GiB,1.97 GiB,2.31 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:55:00,1.81 GiB,2.17 GiB,2.27 GiB,2.46 GiB,1.92 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:55:20,1.84 GiB,2.36 GiB,2.46 GiB,1.86 GiB,2.09 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:55:40,2.03 GiB,2.24 GiB,2.29 GiB,2.48 GiB,1.81 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:56:00,2.29 GiB,1.90 GiB,1.91 GiB,2.08 GiB,2.22 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:56:20,2.28 GiB,2.04 GiB,2.05 GiB,2.22 GiB,2.36 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:56:40,2.26 GiB,2.29 GiB,2.25 GiB,2.42 GiB,2.54 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:57:00,1.90 GiB,2.10 GiB,2.06 GiB,2.22 GiB,2.24 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:57:20,1.88 GiB,2.29 GiB,2.21 GiB,2.36 GiB,2.38 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:57:40,1.94 GiB,1.79 GiB,2.46 GiB,1.82 GiB,1.79 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:58:00,2.36 GiB,2.37 GiB,2.18 GiB,2.40 GiB,2.28 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:58:20,2.31 GiB,1.94 GiB,2.50 GiB,1.91 GiB,1.78 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:58:40,2.31 GiB,2.20 GiB,1.93 GiB,2.14 GiB,2.01 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:59:00,1.98 GiB,2.10 GiB,2.56 GiB,2.01 GiB,2.56 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:59:20,1.98 GiB,2.29 GiB,1.91 GiB,2.16 GiB,1.91 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 11:59:40,2.11 GiB,1.74 GiB,2.15 GiB,2.39 GiB,2.10 GiB,2.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:00:00,2.60 GiB,2.21 GiB,1.79 GiB,2.05 GiB,2.50 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:00:20,2.05 GiB,2.43 GiB,1.99 GiB,2.24 GiB,1.88 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:00:40,2.17 GiB,1.92 GiB,2.26 GiB,2.51 GiB,2.10 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:01:00,2.47 GiB,2.42 GiB,1.91 GiB,2.16 GiB,2.53 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:01:20,2.55 GiB,2.03 GiB,2.32 GiB,2.56 GiB,2.11 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:01:40,2.52 GiB,2.30 GiB,2.53 GiB,2.00 GiB,2.32 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:02:00,1.97 GiB,1.97 GiB,2.15 GiB,2.44 GiB,1.95 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:02:20,1.83 GiB,2.40 GiB,1.81 GiB,2.09 GiB,2.33 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:02:40,1.88 GiB,1.92 GiB,2.05 GiB,2.34 GiB,2.52 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:03:00,2.21 GiB,2.38 GiB,2.53 GiB,2.01 GiB,2.11 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:03:20,2.15 GiB,1.77 GiB,1.88 GiB,2.15 GiB,2.25 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:03:40,2.23 GiB,2.12 GiB,2.19 GiB,2.45 GiB,2.49 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:04:00,2.55 GiB,2.02 GiB,2.13 GiB,2.34 GiB,2.31 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:04:20,2.59 GiB,2.27 GiB,2.33 GiB,2.54 GiB,2.49 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:04:40,2.59 GiB,2.44 GiB,2.50 GiB,1.92 GiB,1.87 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:05:00,2.20 GiB,2.31 GiB,2.32 GiB,1.81 GiB,2.40 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:05:20,2.31 GiB,1.84 GiB,2.59 GiB,2.09 GiB,1.84 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:05:40,2.45 GiB,1.99 GiB,1.95 GiB,2.24 GiB,1.98 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:06:00,2.03 GiB,1.74 GiB,2.45 GiB,1.94 GiB,2.38 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:06:20,2.09 GiB,1.97 GiB,1.89 GiB,2.18 GiB,2.59 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:06:40,2.11 GiB,2.30 GiB,2.19 GiB,2.46 GiB,2.07 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:07:00,2.37 GiB,2.09 GiB,1.94 GiB,2.16 GiB,2.57 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:07:20,2.44 GiB,2.37 GiB,2.22 GiB,2.44 GiB,2.01 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:07:40,2.44 GiB,1.90 GiB,2.49 GiB,1.92 GiB,2.23 GiB,2.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:08:00,2.01 GiB,2.41 GiB,2.17 GiB,2.41 GiB,1.89 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:08:20,2.07 GiB,1.89 GiB,2.39 GiB,1.84 GiB,2.07 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:08:40,2.11 GiB,2.12 GiB,2.58 GiB,2.02 GiB,2.24 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:09:00,2.59 GiB,2.15 GiB,2.58 GiB,2.08 GiB,2.20 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:09:20,2.53 GiB,2.41 GiB,1.99 GiB,2.30 GiB,2.40 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 12:09:40,2.61 GiB,1.81 GiB,2.17 GiB,2.49 GiB,2.57 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
