"Time","rskj-miner1:8080 (Copy)","rskj-miner2:8080 (Copy)","rskj-miner3:8080 (Copy)","rskj-miner4:8080 (Copy)","rskj-node1:8080 (Copy)","rskj-node2:8080 (Copy)","rskj-miner1:8080 (MarkSweepCompact)","rskj-miner2:8080 (MarkSweepCompact)","rskj-miner3:8080 (MarkSweepCompact)","rskj-miner4:8080 (MarkSweepCompact)","rskj-node1:8080 (MarkSweepCompact)","rskj-node2:8080 (MarkSweepCompact)"
2026-02-11 09:46:00,2.31 ms,3.97 ms,1.29 ms,1.19 ms,1.14 ms,1.36 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:46:20,627 µs,3.97 ms,1.29 ms,1.19 ms,542 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:46:40,627 µs,3.97 ms,1.29 ms,1.05 ms,542 µs,559 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:47:00,1.39 ms,2.56 ms,1.05 ms,1.05 ms,542 µs,559 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:47:20,1.25 ms,2.56 ms,1.05 ms,2.58 ms,712 µs,1.47 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:47:40,2.71 ms,7.36 ms,2.12 ms,1.53 ms,712 µs,915 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:48:00,3.97 ms,4.80 ms,1.07 ms,2.34 ms,2.46 ms,915 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:48:20,4.02 ms,2.44 ms,1.07 ms,814 µs,1.75 ms,797 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:48:40,3.27 ms,2.44 ms,1.03 ms,814 µs,1.75 ms,797 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:49:00,2.47 ms,6.42 ms,1.03 ms,1.42 ms,1.42 ms,1.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:49:20,2.51 ms,3.98 ms,2.20 ms,1.42 ms,1.42 ms,1.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:49:40,2.61 ms,3.98 ms,1.17 ms,1.42 ms,1.42 ms,1.02 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:50:00,2.83 ms,2.63 ms,2.66 ms,1.36 ms,1.05 ms,1.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:50:20,3.03 ms,4.53 ms,1.49 ms,2.27 ms,1.05 ms,1.12 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:50:40,3.85 ms,4.53 ms,2.66 ms,2.27 ms,2.51 ms,2.39 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:51:00,3.61 ms,9.37 ms,1.17 ms,2.76 ms,1.46 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:51:20,3.39 ms,7.47 ms,2.58 ms,1.85 ms,2.78 ms,1.27 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:51:40,3.53 ms,7.97 ms,1.41 ms,3.27 ms,1.32 ms,695 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:52:00,3.54 ms,1.05 ms,4.14 ms,2.88 ms,3.14 ms,695 µs,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:52:20,3.44 ms,1.05 ms,4.71 ms,2.88 ms,1.81 ms,1.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:52:40,2.81 ms,1.31 ms,4.71 ms,3.24 ms,1.81 ms,1.92 ms,0 s,0 s,0 s,0 s,0 s,0 s
2026-02-11 09:53:00,3.36 ms,746 µs,3.75 ms,1.78 ms,1.34 ms,2.07 ms,0 s,0 s,0 s,0 s,0 s,0 s
