"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 06:50:00,2.14 GiB,1.99 GiB,1.85 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:51:00,1.75 GiB,1.52 GiB,2.08 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:52:00,1.60 GiB,1.73 GiB,1.44 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:53:00,1.78 GiB,1.95 GiB,1.55 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:54:00,2.11 GiB,1.46 GiB,1.79 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:55:00,1.62 GiB,1.50 GiB,1.80 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:56:00,2.00 GiB,1.55 GiB,1.78 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:57:00,1.52 GiB,1.57 GiB,1.69 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:58:00,1.67 GiB,1.69 GiB,1.74 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 06:59:00,2.07 GiB,2.04 GiB,2.03 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:00:00,1.67 GiB,2.06 GiB,1.99 GiB,1.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:01:00,1.39 GiB,1.87 GiB,1.70 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:02:00,1.79 GiB,1.42 GiB,2.00 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:03:00,1.57 GiB,1.66 GiB,1.38 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:04:00,1.64 GiB,1.67 GiB,2.10 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:05:00,1.79 GiB,1.77 GiB,2.11 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:06:00,1.56 GiB,1.40 GiB,1.70 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:07:00,2.05 GiB,1.58 GiB,1.73 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:08:00,1.67 GiB,2.00 GiB,2.07 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:09:00,1.91 GiB,2.07 GiB,2.02 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:10:00,1.55 GiB,1.35 GiB,2.01 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:11:00,2.13 GiB,1.35 GiB,1.95 GiB,1.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:12:00,2.11 GiB,2.12 GiB,1.86 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:13:00,1.73 GiB,1.79 GiB,1.45 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:14:00,2.11 GiB,1.88 GiB,1.43 GiB,1.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:15:00,1.60 GiB,1.94 GiB,1.38 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:16:00,2.09 GiB,1.67 GiB,1.78 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:17:00,1.65 GiB,1.72 GiB,1.82 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:18:00,1.72 GiB,1.52 GiB,1.52 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:19:00,1.45 GiB,1.62 GiB,1.58 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:20:00,1.92 GiB,2.12 GiB,2.00 GiB,1.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:21:00,1.52 GiB,1.49 GiB,2.04 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:22:00,1.85 GiB,1.93 GiB,1.67 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:23:00,1.62 GiB,1.98 GiB,1.64 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:24:00,2.01 GiB,2.03 GiB,1.59 GiB,1.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:25:00,1.62 GiB,1.63 GiB,1.92 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:26:00,1.95 GiB,1.61 GiB,1.86 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:27:00,1.48 GiB,1.69 GiB,1.86 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:28:00,1.78 GiB,1.76 GiB,1.85 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:29:00,1.93 GiB,1.49 GiB,1.54 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:30:00,1.84 GiB,1.88 GiB,1.80 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:31:00,1.47 GiB,1.99 GiB,1.77 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:32:00,1.89 GiB,1.58 GiB,2.07 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:33:00,1.44 GiB,1.62 GiB,2.05 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:34:00,1.75 GiB,2.03 GiB,1.60 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:35:00,1.93 GiB,1.40 GiB,1.62 GiB,1.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:36:00,1.52 GiB,1.54 GiB,1.67 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:37:00,2.03 GiB,1.95 GiB,1.96 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:38:00,1.66 GiB,2.16 GiB,2.09 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:39:00,1.97 GiB,1.47 GiB,2.13 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:40:00,2.00 GiB,1.67 GiB,1.49 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:41:00,1.60 GiB,1.88 GiB,1.62 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:42:00,1.97 GiB,1.92 GiB,1.58 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:43:00,1.66 GiB,1.49 GiB,1.86 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:44:00,1.94 GiB,1.63 GiB,1.94 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:45:00,1.48 GiB,1.85 GiB,2.10 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:46:00,1.61 GiB,2.04 GiB,1.42 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:47:00,2.13 GiB,1.59 GiB,1.70 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:48:00,1.80 GiB,1.97 GiB,2.03 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:49:00,2.16 GiB,1.49 GiB,1.47 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:50:00,1.61 GiB,1.67 GiB,1.57 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:51:00,2.18 GiB,2.10 GiB,1.90 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:52:00,2.13 GiB,1.43 GiB,1.92 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:53:00,1.65 GiB,1.64 GiB,2.06 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:54:00,2.15 GiB,1.99 GiB,1.53 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:55:00,1.64 GiB,1.44 GiB,1.71 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:56:00,1.93 GiB,1.42 GiB,1.61 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:57:00,1.67 GiB,1.54 GiB,1.65 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:58:00,1.52 GiB,1.64 GiB,1.67 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 07:59:00,1.92 GiB,2.05 GiB,1.98 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:00:00,2.15 GiB,2.01 GiB,1.85 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:01:00,1.92 GiB,1.57 GiB,2.11 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:02:00,2.22 GiB,1.80 GiB,1.45 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:03:00,2.20 GiB,2.01 GiB,1.59 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:04:00,2.18 GiB,1.70 GiB,1.98 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:05:00,1.72 GiB,1.88 GiB,1.96 GiB,1.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:06:00,2.06 GiB,2.07 GiB,2.08 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:07:00,1.68 GiB,1.62 GiB,1.52 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:08:00,2.15 GiB,1.87 GiB,1.73 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:09:00,1.93 GiB,2.20 GiB,1.99 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:10:00,1.60 GiB,1.49 GiB,2.00 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:11:00,1.99 GiB,1.71 GiB,2.20 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:12:00,1.67 GiB,2.13 GiB,1.74 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:13:00,2.01 GiB,1.51 GiB,1.84 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:14:00,1.64 GiB,1.95 GiB,2.20 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:15:00,2.02 GiB,2.14 GiB,1.49 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:16:00,1.68 GiB,1.84 GiB,1.95 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:17:00,1.96 GiB,1.92 GiB,1.96 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:18:00,1.58 GiB,2.02 GiB,1.99 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:19:00,1.98 GiB,1.68 GiB,1.52 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:20:00,2.20 GiB,1.76 GiB,1.52 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:21:00,1.59 GiB,2.26 GiB,1.93 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:22:00,1.91 GiB,1.56 GiB,2.01 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:23:00,2.28 GiB,1.58 GiB,1.95 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:24:00,1.80 GiB,1.68 GiB,1.97 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:25:00,2.17 GiB,1.94 GiB,2.15 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:26:00,2.29 GiB,1.58 GiB,1.73 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:27:00,1.92 GiB,1.86 GiB,1.97 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:28:00,1.54 GiB,2.22 GiB,2.25 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:29:00,1.94 GiB,1.71 GiB,1.66 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:30:00,1.69 GiB,1.98 GiB,1.84 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:31:00,1.67 GiB,2.25 GiB,2.00 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:32:00,1.77 GiB,1.65 GiB,2.14 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:33:00,2.03 GiB,1.85 GiB,1.53 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:34:00,1.64 GiB,2.22 GiB,1.81 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:35:00,2.02 GiB,1.66 GiB,1.95 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:36:00,1.63 GiB,1.94 GiB,2.16 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:37:00,1.98 GiB,2.26 GiB,1.59 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:38:00,2.29 GiB,2.23 GiB,1.52 GiB,1.80 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:39:00,1.76 GiB,2.25 GiB,2.24 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:40:00,2.10 GiB,2.20 GiB,2.12 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:41:00,1.68 GiB,1.70 GiB,1.52 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:42:00,2.06 GiB,1.81 GiB,1.54 GiB,1.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:43:00,2.04 GiB,1.73 GiB,2.19 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:44:00,2.33 GiB,1.76 GiB,2.24 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:45:00,1.87 GiB,2.00 GiB,1.61 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:46:00,2.15 GiB,2.02 GiB,1.54 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:47:00,1.79 GiB,1.51 GiB,1.73 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:48:00,2.21 GiB,1.82 GiB,1.99 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:49:00,2.36 GiB,1.95 GiB,2.07 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:50:00,2.16 GiB,2.12 GiB,2.17 GiB,1.58 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:51:00,1.78 GiB,1.70 GiB,1.65 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:52:00,2.20 GiB,1.85 GiB,1.71 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:53:00,1.79 GiB,2.21 GiB,1.98 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:54:00,2.17 GiB,1.56 GiB,2.07 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:55:00,2.03 GiB,2.00 GiB,1.64 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:56:00,1.75 GiB,2.26 GiB,1.82 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:57:00,2.19 GiB,1.82 GiB,2.09 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:58:00,1.84 GiB,2.18 GiB,1.59 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 08:59:00,2.27 GiB,1.77 GiB,1.89 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:00:00,1.81 GiB,1.81 GiB,1.82 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:01:00,1.95 GiB,2.01 GiB,1.94 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:02:00,2.08 GiB,1.58 GiB,2.20 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:03:00,1.66 GiB,1.81 GiB,1.59 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:04:00,2.13 GiB,1.56 GiB,2.05 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:05:00,1.77 GiB,1.67 GiB,2.14 GiB,2.32 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:06:00,2.09 GiB,1.98 GiB,2.34 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:07:00,1.91 GiB,2.27 GiB,1.77 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:08:00,2.35 GiB,1.83 GiB,2.02 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:09:00,1.91 GiB,1.84 GiB,1.91 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:10:00,2.35 GiB,2.02 GiB,2.02 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:11:00,1.88 GiB,2.10 GiB,2.06 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:12:00,2.18 GiB,1.62 GiB,2.31 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:13:00,2.26 GiB,1.81 GiB,1.59 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:14:00,1.93 GiB,2.02 GiB,1.71 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:15:00,2.39 GiB,1.69 GiB,2.10 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:16:00,1.95 GiB,1.82 GiB,2.21 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:17:00,2.37 GiB,2.16 GiB,1.69 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:18:00,2.15 GiB,2.09 GiB,2.35 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:19:00,2.18 GiB,2.07 GiB,2.24 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:20:00,2.30 GiB,2.12 GiB,2.21 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:21:00,2.38 GiB,2.14 GiB,2.15 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:22:00,1.64 GiB,2.14 GiB,2.09 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:23:00,2.01 GiB,1.80 GiB,1.70 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:24:00,2.38 GiB,1.82 GiB,1.66 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:25:00,2.07 GiB,2.26 GiB,2.01 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:26:00,2.42 GiB,1.59 GiB,2.01 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:27:00,2.15 GiB,1.73 GiB,2.12 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:28:00,1.84 GiB,2.06 GiB,1.60 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:29:00,2.21 GiB,2.13 GiB,2.36 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:30:00,1.93 GiB,1.90 GiB,2.00 GiB,2.22 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:31:00,2.41 GiB,2.07 GiB,2.08 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:32:00,2.00 GiB,2.09 GiB,2.07 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:33:00,1.87 GiB,1.65 GiB,2.36 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:34:00,2.16 GiB,1.70 GiB,2.30 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:35:00,1.76 GiB,1.78 GiB,2.32 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:36:00,2.20 GiB,1.84 GiB,2.31 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:37:00,1.82 GiB,2.28 GiB,1.88 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:38:00,2.16 GiB,2.30 GiB,1.87 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:39:00,2.30 GiB,2.35 GiB,1.84 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:40:00,2.39 GiB,1.63 GiB,1.80 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:41:00,2.13 GiB,2.23 GiB,2.33 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:42:00,1.80 GiB,2.37 GiB,2.37 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:43:00,2.16 GiB,1.87 GiB,1.85 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:44:00,2.40 GiB,2.13 GiB,1.86 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:45:00,1.98 GiB,2.26 GiB,1.88 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:46:00,2.11 GiB,2.38 GiB,1.87 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:47:00,2.24 GiB,2.40 GiB,1.82 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:48:00,2.24 GiB,2.36 GiB,1.71 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:49:00,2.10 GiB,2.08 GiB,2.14 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
